Date and time;S.1 Cap Volt;S.1 Val1;S.1 Val2;S.1 Val3;S.2 Cap Volt;S.2 Val1;S.2 Val2;S.2 Val3;S.3 Cap Volt;S.3 Val1;S.3 Val2;S.3 Val3;S.4 Cap Volt;S.4 Val1;S.4 Val2;S.4 Val3
18/06/2022 19:03:23;2475;32;38;TRUE;2450;30;0;0;2500;100;0;0;2550;28,8;0;0
18/06/2022 19:03:54;2500;32;39;false;2450;30;0;0;2500;100;0;0;2550;28,8;0;0
18/06/2022 19:04:24;2500;32;39;false;2450;30;0;0;2500;100;0;0;2550;28,8;0;0
18/06/2022 19:04:55;2500;32;39;false;2450;30;0;0;2500;100;0;0;2550;28,8;0;0
18/06/2022 19:05:26;2500;32;39;false;2475;30;0;0;2500;100;0;0;2550;28,7;0;0
18/06/2022 19:05:56;2500;32;38;TRUE;2475;30;0;0;2500;100;0;0;2550;28,6;0;0
18/06/2022 19:06:27;2525;32;38;TRUE;2475;30;0;0;2525;100;0;0;2550;28,6;0;0
18/06/2022 19:06:57;2525;32;37;TRUE;2500;30;0;0;2525;100;0;0;2550;28,6;0;0
18/06/2022 19:07:28;2525;32;38;TRUE;2500;30;0;0;2525;100;0;0;2550;28,6;0;0
18/06/2022 19:07:59;2525;32;38;TRUE;2500;30;0;0;2525;100;0;0;2550;28,6;0;0
18/06/2022 19:08:29;2525;32;39;false;2500;30;0;0;2525;100;0;0;2550;28,5;0;0
18/06/2022 19:09:00;2550;31;38;false;2500;30;0;0;2550;100;0;0;2550;28,5;0;0
18/06/2022 19:09:30;2550;31;40;false;2500;30;0;0;2550;100;0;0;2550;28,5;0;0
18/06/2022 19:10:01;2550;32;40;false;2525;30;0;0;2550;100;0;0;2525;28,5;0;0
18/06/2022 19:10:32;2550;32;40;false;2525;30;0;0;2550;100;0;0;2525;28,5;0;0
18/06/2022 19:11:02;2550;32;40;false;2525;30;0;0;2550;100;0;0;2525;28,5;0;0
18/06/2022 19:11:33;2575;32;38;false;2525;30;0;0;2550;100;0;0;2550;28,5;0;0
18/06/2022 19:12:03;2575;32;38;false;2525;30;0;0;2575;100;0;0;2525;28,5;0;0
18/06/2022 19:12:34;2575;32;38;false;2525;30;0;0;2575;100;0;0;2550;28,5;0;0
18/06/2022 19:13:04;2575;32;38;false;2550;30;0;0;2575;100;0;0;2525;28,6;0;0
18/06/2022 19:13:35;2575;31;38;false;2550;25;0;0;2575;100;0;0;2525;28,6;0;0
18/06/2022 19:14:06;2575;31;39;false;2550;30;0;0;2575;100;0;0;2525;28,7;0;0
18/06/2022 19:14:36;2575;31;39;false;2550;30;0;0;2600;100;0;0;2525;28,7;0;0
18/06/2022 19:15:07;2575;31;39;false;2550;30;0;0;2600;100;0;0;2525;28,7;0;0
18/06/2022 19:15:37;2575;31;39;false;2575;30;0;0;2600;100;0;0;2525;28,7;0;0
18/06/2022 19:16:08;2575;31;39;false;2575;30;0;0;2600;100;0;0;2525;28,8;0;0
18/06/2022 19:16:39;2600;31;40;false;2575;30;0;0;2600;100;0;0;2525;28,8;0;0
18/06/2022 19:17:09;2600;31;40;false;2575;30;0;0;2600;100;0;0;2525;28,8;0;0
18/06/2022 19:17:40;2600;31;40;false;2575;30;0;0;2600;100;0;0;2525;28,7;0;0
18/06/2022 19:18:10;2600;31;40;false;2575;30;0;0;2600;100;0;0;2525;28,7;0;0
18/06/2022 19:18:41;2600;31;40;false;2575;30;0;0;2600;100;0;0;2525;28,7;0;0
18/06/2022 19:19:12;2600;31;41;false;2575;30;0;0;2625;100;0;0;2525;28,7;0;0
18/06/2022 19:19:42;2600;31;41;false;2575;30;0;0;2625;100;0;0;2525;28,6;0;0
18/06/2022 19:20:13;2600;31;41;false;2575;30;0;0;2625;100;0;0;2525;28,6;0;0
18/06/2022 19:20:43;2600;31;41;false;2575;30;0;0;2625;100;0;0;2525;28,7;0;0
18/06/2022 19:21:14;2600;30;41;false;2600;30;0;0;2625;100;0;0;2525;28,7;0;0
18/06/2022 19:21:45;2600;30;41;false;2600;30;0;0;2625;100;0;0;2525;28,6;0;0
18/06/2022 19:22:15;2600;30;42;false;2600;30;0;0;2625;100;0;0;2525;28,6;0;0
18/06/2022 19:22:46;2600;30;41;false;2600;30;0;0;2650;100;0;0;2525;28,6;0;0
18/06/2022 19:23:16;2600;30;41;false;2600;30;0;0;2650;100;0;0;2525;6426,6;0;0
18/06/2022 19:23:47;2600;30;41;false;2600;30;0;0;2650;100;0;0;2525;6426,6;0;0
18/06/2022 19:24:18;2600;30;41;false;2600;30;0;0;2650;100;0;0;2525;6426,6;0;0
18/06/2022 19:24:48;2600;30;42;false;2600;30;0;0;2650;100;0;0;2525;6426,6;0;0
18/06/2022 19:25:19;2600;30;42;false;2600;30;0;0;2650;100;0;0;2525;6426,6;0;0
18/06/2022 19:25:49;2600;30;42;false;2600;30;0;0;2650;100;0;0;2525;6426,6;0;0
18/06/2022 19:26:20;2600;30;42;false;2600;30;0;0;2650;100;0;0;2525;6426,6;0;0
